,shot_id,url
7935,21120,s3://mast/level1/shots/21120.zarr
7936,21121,s3://mast/level1/shots/21121.zarr
7937,21122,s3://mast/level1/shots/21122.zarr
7938,21124,s3://mast/level1/shots/21124.zarr
7939,21125,s3://mast/level1/shots/21125.zarr
7940,21127,s3://mast/level1/shots/21127.zarr
7941,21128,s3://mast/level1/shots/21128.zarr
7942,21129,s3://mast/level1/shots/21129.zarr
7943,21130,s3://mast/level1/shots/21130.zarr
7944,21131,s3://mast/level1/shots/21131.zarr
7945,21132,s3://mast/level1/shots/21132.zarr
7946,21133,s3://mast/level1/shots/21133.zarr
7947,21134,s3://mast/level1/shots/21134.zarr
7948,21135,s3://mast/level1/shots/21135.zarr
7949,21136,s3://mast/level1/shots/21136.zarr
7950,21137,s3://mast/level1/shots/21137.zarr
7951,21138,s3://mast/level1/shots/21138.zarr
7952,21139,s3://mast/level1/shots/21139.zarr
7953,21140,s3://mast/level1/shots/21140.zarr
7954,21141,s3://mast/level1/shots/21141.zarr
7955,21142,s3://mast/level1/shots/21142.zarr
7956,21143,s3://mast/level1/shots/21143.zarr
7957,21144,s3://mast/level1/shots/21144.zarr
7958,21145,s3://mast/level1/shots/21145.zarr
7959,21146,s3://mast/level1/shots/21146.zarr
7960,21147,s3://mast/level1/shots/21147.zarr
7961,21148,s3://mast/level1/shots/21148.zarr
7962,21149,s3://mast/level1/shots/21149.zarr
7963,21150,s3://mast/level1/shots/21150.zarr
7964,21151,s3://mast/level1/shots/21151.zarr
7965,21152,s3://mast/level1/shots/21152.zarr
7966,21153,s3://mast/level1/shots/21153.zarr
7967,21154,s3://mast/level1/shots/21154.zarr
7968,21155,s3://mast/level1/shots/21155.zarr
7969,21156,s3://mast/level1/shots/21156.zarr
7970,21157,s3://mast/level1/shots/21157.zarr
7971,21158,s3://mast/level1/shots/21158.zarr
7972,21159,s3://mast/level1/shots/21159.zarr
7973,21160,s3://mast/level1/shots/21160.zarr
7974,21161,s3://mast/level1/shots/21161.zarr
7975,21162,s3://mast/level1/shots/21162.zarr
7976,21164,s3://mast/level1/shots/21164.zarr
7977,21165,s3://mast/level1/shots/21165.zarr
7978,21166,s3://mast/level1/shots/21166.zarr
7979,21167,s3://mast/level1/shots/21167.zarr
7980,21168,s3://mast/level1/shots/21168.zarr
7981,21169,s3://mast/level1/shots/21169.zarr
7982,21170,s3://mast/level1/shots/21170.zarr
7983,21171,s3://mast/level1/shots/21171.zarr
7984,21172,s3://mast/level1/shots/21172.zarr
7985,21173,s3://mast/level1/shots/21173.zarr
7986,21174,s3://mast/level1/shots/21174.zarr
7987,21246,s3://mast/level1/shots/21246.zarr
7988,21249,s3://mast/level1/shots/21249.zarr
7989,21250,s3://mast/level1/shots/21250.zarr
7990,21252,s3://mast/level1/shots/21252.zarr
7991,21253,s3://mast/level1/shots/21253.zarr
7992,21254,s3://mast/level1/shots/21254.zarr
7993,22881,s3://mast/level1/shots/22881.zarr
7994,21255,s3://mast/level1/shots/21255.zarr
7995,21256,s3://mast/level1/shots/21256.zarr
7996,21257,s3://mast/level1/shots/21257.zarr
7997,21258,s3://mast/level1/shots/21258.zarr
7998,21259,s3://mast/level1/shots/21259.zarr
7999,21260,s3://mast/level1/shots/21260.zarr
8000,21262,s3://mast/level1/shots/21262.zarr
8001,21263,s3://mast/level1/shots/21263.zarr
8002,21265,s3://mast/level1/shots/21265.zarr
8003,21266,s3://mast/level1/shots/21266.zarr
8004,21267,s3://mast/level1/shots/21267.zarr
8005,21268,s3://mast/level1/shots/21268.zarr
8006,21269,s3://mast/level1/shots/21269.zarr
8007,21270,s3://mast/level1/shots/21270.zarr
8008,21271,s3://mast/level1/shots/21271.zarr
8009,21272,s3://mast/level1/shots/21272.zarr
8010,21273,s3://mast/level1/shots/21273.zarr
8011,21274,s3://mast/level1/shots/21274.zarr
8012,21275,s3://mast/level1/shots/21275.zarr
8013,21276,s3://mast/level1/shots/21276.zarr
8014,21277,s3://mast/level1/shots/21277.zarr
8015,21278,s3://mast/level1/shots/21278.zarr
8016,21279,s3://mast/level1/shots/21279.zarr
8017,21280,s3://mast/level1/shots/21280.zarr
8018,21281,s3://mast/level1/shots/21281.zarr
8019,21282,s3://mast/level1/shots/21282.zarr
8020,21283,s3://mast/level1/shots/21283.zarr
8021,21284,s3://mast/level1/shots/21284.zarr
8022,23266,s3://mast/level1/shots/23266.zarr
8023,21285,s3://mast/level1/shots/21285.zarr
8024,21286,s3://mast/level1/shots/21286.zarr
8025,21287,s3://mast/level1/shots/21287.zarr
8026,21288,s3://mast/level1/shots/21288.zarr
8027,21289,s3://mast/level1/shots/21289.zarr
8028,21290,s3://mast/level1/shots/21290.zarr
8029,21291,s3://mast/level1/shots/21291.zarr
8030,21292,s3://mast/level1/shots/21292.zarr
8031,21293,s3://mast/level1/shots/21293.zarr
8032,21294,s3://mast/level1/shots/21294.zarr
8033,21295,s3://mast/level1/shots/21295.zarr
8034,21296,s3://mast/level1/shots/21296.zarr
8035,21297,s3://mast/level1/shots/21297.zarr
8036,21298,s3://mast/level1/shots/21298.zarr
8037,21299,s3://mast/level1/shots/21299.zarr
8038,21300,s3://mast/level1/shots/21300.zarr
8039,21301,s3://mast/level1/shots/21301.zarr
8040,21302,s3://mast/level1/shots/21302.zarr
8041,21303,s3://mast/level1/shots/21303.zarr
8042,21304,s3://mast/level1/shots/21304.zarr
8043,21305,s3://mast/level1/shots/21305.zarr
8044,21306,s3://mast/level1/shots/21306.zarr
8045,21307,s3://mast/level1/shots/21307.zarr
8046,21308,s3://mast/level1/shots/21308.zarr
8047,21309,s3://mast/level1/shots/21309.zarr
8048,21310,s3://mast/level1/shots/21310.zarr
8049,21311,s3://mast/level1/shots/21311.zarr
8050,21312,s3://mast/level1/shots/21312.zarr
8051,21313,s3://mast/level1/shots/21313.zarr
8052,21314,s3://mast/level1/shots/21314.zarr
8053,21315,s3://mast/level1/shots/21315.zarr
8054,21316,s3://mast/level1/shots/21316.zarr
8055,21317,s3://mast/level1/shots/21317.zarr
8056,21318,s3://mast/level1/shots/21318.zarr
8057,21319,s3://mast/level1/shots/21319.zarr
8058,21320,s3://mast/level1/shots/21320.zarr
8059,21321,s3://mast/level1/shots/21321.zarr
8060,21322,s3://mast/level1/shots/21322.zarr
8061,21323,s3://mast/level1/shots/21323.zarr
8062,21324,s3://mast/level1/shots/21324.zarr
8063,21325,s3://mast/level1/shots/21325.zarr
8064,21326,s3://mast/level1/shots/21326.zarr
8065,21327,s3://mast/level1/shots/21327.zarr
8066,21328,s3://mast/level1/shots/21328.zarr
8067,21329,s3://mast/level1/shots/21329.zarr
8068,21330,s3://mast/level1/shots/21330.zarr
8069,21331,s3://mast/level1/shots/21331.zarr
8070,21332,s3://mast/level1/shots/21332.zarr
8071,21333,s3://mast/level1/shots/21333.zarr
8072,21334,s3://mast/level1/shots/21334.zarr
8073,21335,s3://mast/level1/shots/21335.zarr
8074,21336,s3://mast/level1/shots/21336.zarr
8075,21338,s3://mast/level1/shots/21338.zarr
8076,21411,s3://mast/level1/shots/21411.zarr
8077,21339,s3://mast/level1/shots/21339.zarr
8078,21340,s3://mast/level1/shots/21340.zarr
8079,21342,s3://mast/level1/shots/21342.zarr
8080,21343,s3://mast/level1/shots/21343.zarr
8081,21344,s3://mast/level1/shots/21344.zarr
8082,21346,s3://mast/level1/shots/21346.zarr
8083,21347,s3://mast/level1/shots/21347.zarr
8084,21348,s3://mast/level1/shots/21348.zarr
8085,21349,s3://mast/level1/shots/21349.zarr
8086,21350,s3://mast/level1/shots/21350.zarr
8087,21351,s3://mast/level1/shots/21351.zarr
8088,21352,s3://mast/level1/shots/21352.zarr
8089,21353,s3://mast/level1/shots/21353.zarr
8090,21354,s3://mast/level1/shots/21354.zarr
8091,21355,s3://mast/level1/shots/21355.zarr
8092,21356,s3://mast/level1/shots/21356.zarr
8093,21357,s3://mast/level1/shots/21357.zarr
8094,21358,s3://mast/level1/shots/21358.zarr
8095,21359,s3://mast/level1/shots/21359.zarr
8096,21360,s3://mast/level1/shots/21360.zarr
8097,23267,s3://mast/level1/shots/23267.zarr
8098,21361,s3://mast/level1/shots/21361.zarr
8099,21362,s3://mast/level1/shots/21362.zarr
8100,21363,s3://mast/level1/shots/21363.zarr
8101,21364,s3://mast/level1/shots/21364.zarr
8102,21365,s3://mast/level1/shots/21365.zarr
8103,21366,s3://mast/level1/shots/21366.zarr
8104,21367,s3://mast/level1/shots/21367.zarr
8105,21368,s3://mast/level1/shots/21368.zarr
8106,21369,s3://mast/level1/shots/21369.zarr
8107,21371,s3://mast/level1/shots/21371.zarr
8108,21372,s3://mast/level1/shots/21372.zarr
8109,21373,s3://mast/level1/shots/21373.zarr
8110,21455,s3://mast/level1/shots/21455.zarr
8111,21374,s3://mast/level1/shots/21374.zarr
8112,21375,s3://mast/level1/shots/21375.zarr
8113,21376,s3://mast/level1/shots/21376.zarr
8114,21377,s3://mast/level1/shots/21377.zarr
8115,21378,s3://mast/level1/shots/21378.zarr
8116,21379,s3://mast/level1/shots/21379.zarr
8117,21380,s3://mast/level1/shots/21380.zarr
8118,21381,s3://mast/level1/shots/21381.zarr
8119,21383,s3://mast/level1/shots/21383.zarr
8120,21384,s3://mast/level1/shots/21384.zarr
8121,21386,s3://mast/level1/shots/21386.zarr
8122,21387,s3://mast/level1/shots/21387.zarr
8123,21388,s3://mast/level1/shots/21388.zarr
8124,21477,s3://mast/level1/shots/21477.zarr
8125,21389,s3://mast/level1/shots/21389.zarr
8126,21390,s3://mast/level1/shots/21390.zarr
8127,21391,s3://mast/level1/shots/21391.zarr
8128,21392,s3://mast/level1/shots/21392.zarr
8129,21393,s3://mast/level1/shots/21393.zarr
8130,21394,s3://mast/level1/shots/21394.zarr
8131,21395,s3://mast/level1/shots/21395.zarr
8132,21396,s3://mast/level1/shots/21396.zarr
8133,21397,s3://mast/level1/shots/21397.zarr
8134,21398,s3://mast/level1/shots/21398.zarr
8135,21399,s3://mast/level1/shots/21399.zarr
8136,21400,s3://mast/level1/shots/21400.zarr
8137,21401,s3://mast/level1/shots/21401.zarr
8138,21402,s3://mast/level1/shots/21402.zarr
8139,21404,s3://mast/level1/shots/21404.zarr
8140,21405,s3://mast/level1/shots/21405.zarr
8141,21406,s3://mast/level1/shots/21406.zarr
8142,21407,s3://mast/level1/shots/21407.zarr
8143,21409,s3://mast/level1/shots/21409.zarr
8144,21410,s3://mast/level1/shots/21410.zarr
8145,21412,s3://mast/level1/shots/21412.zarr
8146,21413,s3://mast/level1/shots/21413.zarr
8147,21414,s3://mast/level1/shots/21414.zarr
8148,21415,s3://mast/level1/shots/21415.zarr
8149,22882,s3://mast/level1/shots/22882.zarr
8150,21417,s3://mast/level1/shots/21417.zarr
8151,21419,s3://mast/level1/shots/21419.zarr
8152,21420,s3://mast/level1/shots/21420.zarr
8153,21421,s3://mast/level1/shots/21421.zarr
8154,21422,s3://mast/level1/shots/21422.zarr
8155,21424,s3://mast/level1/shots/21424.zarr
8156,21425,s3://mast/level1/shots/21425.zarr
8157,21426,s3://mast/level1/shots/21426.zarr
8158,21427,s3://mast/level1/shots/21427.zarr
8159,21428,s3://mast/level1/shots/21428.zarr
8160,21429,s3://mast/level1/shots/21429.zarr
8161,21430,s3://mast/level1/shots/21430.zarr
8162,21431,s3://mast/level1/shots/21431.zarr
8163,21432,s3://mast/level1/shots/21432.zarr
8164,21433,s3://mast/level1/shots/21433.zarr
8165,21434,s3://mast/level1/shots/21434.zarr
8166,23268,s3://mast/level1/shots/23268.zarr
8167,21435,s3://mast/level1/shots/21435.zarr
8168,21436,s3://mast/level1/shots/21436.zarr
8169,21437,s3://mast/level1/shots/21437.zarr
8170,21438,s3://mast/level1/shots/21438.zarr
8171,21441,s3://mast/level1/shots/21441.zarr
8172,21442,s3://mast/level1/shots/21442.zarr
8173,21443,s3://mast/level1/shots/21443.zarr
8174,21444,s3://mast/level1/shots/21444.zarr
8175,21445,s3://mast/level1/shots/21445.zarr
8176,21446,s3://mast/level1/shots/21446.zarr
8177,21447,s3://mast/level1/shots/21447.zarr
8178,21449,s3://mast/level1/shots/21449.zarr
8179,21450,s3://mast/level1/shots/21450.zarr
8180,21452,s3://mast/level1/shots/21452.zarr
8181,21453,s3://mast/level1/shots/21453.zarr
8182,21454,s3://mast/level1/shots/21454.zarr
8183,21456,s3://mast/level1/shots/21456.zarr
8184,21457,s3://mast/level1/shots/21457.zarr
8185,21458,s3://mast/level1/shots/21458.zarr
8186,21459,s3://mast/level1/shots/21459.zarr
8187,21478,s3://mast/level1/shots/21478.zarr
8188,21461,s3://mast/level1/shots/21461.zarr
8189,21462,s3://mast/level1/shots/21462.zarr
8190,21463,s3://mast/level1/shots/21463.zarr
8191,21464,s3://mast/level1/shots/21464.zarr
8192,21465,s3://mast/level1/shots/21465.zarr
8193,21466,s3://mast/level1/shots/21466.zarr
8194,21467,s3://mast/level1/shots/21467.zarr
8195,21468,s3://mast/level1/shots/21468.zarr
8196,21469,s3://mast/level1/shots/21469.zarr
8197,21470,s3://mast/level1/shots/21470.zarr
8198,21471,s3://mast/level1/shots/21471.zarr
8199,21472,s3://mast/level1/shots/21472.zarr
8200,21473,s3://mast/level1/shots/21473.zarr
8201,21474,s3://mast/level1/shots/21474.zarr
8202,21475,s3://mast/level1/shots/21475.zarr
8203,21476,s3://mast/level1/shots/21476.zarr
8204,21479,s3://mast/level1/shots/21479.zarr
8205,21480,s3://mast/level1/shots/21480.zarr
8206,21482,s3://mast/level1/shots/21482.zarr
8207,21483,s3://mast/level1/shots/21483.zarr
8208,21484,s3://mast/level1/shots/21484.zarr
8209,21485,s3://mast/level1/shots/21485.zarr
8210,21486,s3://mast/level1/shots/21486.zarr
8211,21487,s3://mast/level1/shots/21487.zarr
8212,23118,s3://mast/level1/shots/23118.zarr
8213,21489,s3://mast/level1/shots/21489.zarr
8214,21490,s3://mast/level1/shots/21490.zarr
8215,21491,s3://mast/level1/shots/21491.zarr
8216,21492,s3://mast/level1/shots/21492.zarr
8217,21493,s3://mast/level1/shots/21493.zarr
8218,21494,s3://mast/level1/shots/21494.zarr
8219,21497,s3://mast/level1/shots/21497.zarr
8220,21498,s3://mast/level1/shots/21498.zarr
8221,21499,s3://mast/level1/shots/21499.zarr
8222,21501,s3://mast/level1/shots/21501.zarr
8223,21502,s3://mast/level1/shots/21502.zarr
8224,21503,s3://mast/level1/shots/21503.zarr
8225,21504,s3://mast/level1/shots/21504.zarr
8226,21505,s3://mast/level1/shots/21505.zarr
8227,21506,s3://mast/level1/shots/21506.zarr
8228,21507,s3://mast/level1/shots/21507.zarr
8229,21508,s3://mast/level1/shots/21508.zarr
8230,21509,s3://mast/level1/shots/21509.zarr
8231,21511,s3://mast/level1/shots/21511.zarr
8232,21512,s3://mast/level1/shots/21512.zarr
8233,21514,s3://mast/level1/shots/21514.zarr
8234,21515,s3://mast/level1/shots/21515.zarr
8235,21516,s3://mast/level1/shots/21516.zarr
8236,21517,s3://mast/level1/shots/21517.zarr
8237,21518,s3://mast/level1/shots/21518.zarr
8238,21519,s3://mast/level1/shots/21519.zarr
8239,21520,s3://mast/level1/shots/21520.zarr
8240,21521,s3://mast/level1/shots/21521.zarr
8241,21523,s3://mast/level1/shots/21523.zarr
8242,21524,s3://mast/level1/shots/21524.zarr
8243,21525,s3://mast/level1/shots/21525.zarr
8244,21527,s3://mast/level1/shots/21527.zarr
8245,21532,s3://mast/level1/shots/21532.zarr
8246,22883,s3://mast/level1/shots/22883.zarr
8247,21533,s3://mast/level1/shots/21533.zarr
8248,21534,s3://mast/level1/shots/21534.zarr
8249,21535,s3://mast/level1/shots/21535.zarr
8250,21536,s3://mast/level1/shots/21536.zarr
8251,21537,s3://mast/level1/shots/21537.zarr
8252,21539,s3://mast/level1/shots/21539.zarr
8253,21540,s3://mast/level1/shots/21540.zarr
8254,21541,s3://mast/level1/shots/21541.zarr
8255,21542,s3://mast/level1/shots/21542.zarr
8256,21543,s3://mast/level1/shots/21543.zarr
8257,21544,s3://mast/level1/shots/21544.zarr
8258,21545,s3://mast/level1/shots/21545.zarr
8259,21546,s3://mast/level1/shots/21546.zarr
8260,21547,s3://mast/level1/shots/21547.zarr
8261,21548,s3://mast/level1/shots/21548.zarr
8262,21549,s3://mast/level1/shots/21549.zarr
8263,21667,s3://mast/level1/shots/21667.zarr
8264,21550,s3://mast/level1/shots/21550.zarr
8265,21551,s3://mast/level1/shots/21551.zarr
8266,21552,s3://mast/level1/shots/21552.zarr
8267,21553,s3://mast/level1/shots/21553.zarr
8268,21554,s3://mast/level1/shots/21554.zarr
8269,21555,s3://mast/level1/shots/21555.zarr
8270,21556,s3://mast/level1/shots/21556.zarr
8271,21557,s3://mast/level1/shots/21557.zarr
8272,21558,s3://mast/level1/shots/21558.zarr
8273,21559,s3://mast/level1/shots/21559.zarr
8274,21560,s3://mast/level1/shots/21560.zarr
8275,21561,s3://mast/level1/shots/21561.zarr
8276,21562,s3://mast/level1/shots/21562.zarr
8277,21563,s3://mast/level1/shots/21563.zarr
8278,21564,s3://mast/level1/shots/21564.zarr
8279,21565,s3://mast/level1/shots/21565.zarr
8280,21566,s3://mast/level1/shots/21566.zarr
8281,21567,s3://mast/level1/shots/21567.zarr
8282,21568,s3://mast/level1/shots/21568.zarr
8283,21569,s3://mast/level1/shots/21569.zarr
8284,21570,s3://mast/level1/shots/21570.zarr
8285,21571,s3://mast/level1/shots/21571.zarr
8286,21572,s3://mast/level1/shots/21572.zarr
8287,21573,s3://mast/level1/shots/21573.zarr
8288,21574,s3://mast/level1/shots/21574.zarr
8289,21576,s3://mast/level1/shots/21576.zarr
8290,21577,s3://mast/level1/shots/21577.zarr
8291,21578,s3://mast/level1/shots/21578.zarr
8292,21579,s3://mast/level1/shots/21579.zarr
8293,21580,s3://mast/level1/shots/21580.zarr
8294,21581,s3://mast/level1/shots/21581.zarr
8295,21582,s3://mast/level1/shots/21582.zarr
8296,21609,s3://mast/level1/shots/21609.zarr
8297,21583,s3://mast/level1/shots/21583.zarr
8298,21584,s3://mast/level1/shots/21584.zarr
8299,21585,s3://mast/level1/shots/21585.zarr
8300,21586,s3://mast/level1/shots/21586.zarr
8301,21588,s3://mast/level1/shots/21588.zarr
8302,21589,s3://mast/level1/shots/21589.zarr
8303,21590,s3://mast/level1/shots/21590.zarr
8304,21591,s3://mast/level1/shots/21591.zarr
8305,21592,s3://mast/level1/shots/21592.zarr
8306,21593,s3://mast/level1/shots/21593.zarr
8307,21594,s3://mast/level1/shots/21594.zarr
8308,21595,s3://mast/level1/shots/21595.zarr
8309,21596,s3://mast/level1/shots/21596.zarr
8310,21597,s3://mast/level1/shots/21597.zarr
8311,21598,s3://mast/level1/shots/21598.zarr
8312,21599,s3://mast/level1/shots/21599.zarr
8313,21617,s3://mast/level1/shots/21617.zarr
8314,21600,s3://mast/level1/shots/21600.zarr
8315,21601,s3://mast/level1/shots/21601.zarr
8316,21602,s3://mast/level1/shots/21602.zarr
8317,21603,s3://mast/level1/shots/21603.zarr
8318,21604,s3://mast/level1/shots/21604.zarr
8319,21605,s3://mast/level1/shots/21605.zarr
8320,21606,s3://mast/level1/shots/21606.zarr
8321,21607,s3://mast/level1/shots/21607.zarr
8322,21608,s3://mast/level1/shots/21608.zarr
8323,21666,s3://mast/level1/shots/21666.zarr
8324,21611,s3://mast/level1/shots/21611.zarr
8325,21612,s3://mast/level1/shots/21612.zarr
8326,21613,s3://mast/level1/shots/21613.zarr
8327,21614,s3://mast/level1/shots/21614.zarr
8328,21615,s3://mast/level1/shots/21615.zarr
8329,21618,s3://mast/level1/shots/21618.zarr
8330,21619,s3://mast/level1/shots/21619.zarr
8331,21620,s3://mast/level1/shots/21620.zarr
8332,21621,s3://mast/level1/shots/21621.zarr
8333,21622,s3://mast/level1/shots/21622.zarr
8334,21623,s3://mast/level1/shots/21623.zarr
8335,21625,s3://mast/level1/shots/21625.zarr
8336,21628,s3://mast/level1/shots/21628.zarr
8337,21631,s3://mast/level1/shots/21631.zarr
8338,21634,s3://mast/level1/shots/21634.zarr
8339,21635,s3://mast/level1/shots/21635.zarr
8340,21636,s3://mast/level1/shots/21636.zarr
8341,21637,s3://mast/level1/shots/21637.zarr
8342,21638,s3://mast/level1/shots/21638.zarr
8343,21639,s3://mast/level1/shots/21639.zarr
8344,21640,s3://mast/level1/shots/21640.zarr
8345,21641,s3://mast/level1/shots/21641.zarr
8346,21642,s3://mast/level1/shots/21642.zarr
8347,21643,s3://mast/level1/shots/21643.zarr
8348,21645,s3://mast/level1/shots/21645.zarr
8349,21646,s3://mast/level1/shots/21646.zarr
8350,21647,s3://mast/level1/shots/21647.zarr
8351,21648,s3://mast/level1/shots/21648.zarr
8352,21649,s3://mast/level1/shots/21649.zarr
8353,21650,s3://mast/level1/shots/21650.zarr
8354,21651,s3://mast/level1/shots/21651.zarr
8355,21652,s3://mast/level1/shots/21652.zarr
8356,21653,s3://mast/level1/shots/21653.zarr
8357,21654,s3://mast/level1/shots/21654.zarr
8358,21655,s3://mast/level1/shots/21655.zarr
8359,21656,s3://mast/level1/shots/21656.zarr
8360,21657,s3://mast/level1/shots/21657.zarr
8361,21658,s3://mast/level1/shots/21658.zarr
8362,21659,s3://mast/level1/shots/21659.zarr
8363,21660,s3://mast/level1/shots/21660.zarr
8364,21661,s3://mast/level1/shots/21661.zarr
8365,22096,s3://mast/level1/shots/22096.zarr
8366,21662,s3://mast/level1/shots/21662.zarr
8367,21663,s3://mast/level1/shots/21663.zarr
8368,21664,s3://mast/level1/shots/21664.zarr
8369,21665,s3://mast/level1/shots/21665.zarr
8370,21668,s3://mast/level1/shots/21668.zarr
8371,21669,s3://mast/level1/shots/21669.zarr
8372,21670,s3://mast/level1/shots/21670.zarr
8373,21671,s3://mast/level1/shots/21671.zarr
8374,21673,s3://mast/level1/shots/21673.zarr
8375,21675,s3://mast/level1/shots/21675.zarr
8376,21682,s3://mast/level1/shots/21682.zarr
8377,21690,s3://mast/level1/shots/21690.zarr
8378,21691,s3://mast/level1/shots/21691.zarr
8379,21692,s3://mast/level1/shots/21692.zarr
8380,21693,s3://mast/level1/shots/21693.zarr
8381,21694,s3://mast/level1/shots/21694.zarr
8382,21760,s3://mast/level1/shots/21760.zarr
8383,21695,s3://mast/level1/shots/21695.zarr
8384,21696,s3://mast/level1/shots/21696.zarr
8385,21697,s3://mast/level1/shots/21697.zarr
8386,21698,s3://mast/level1/shots/21698.zarr
8387,21699,s3://mast/level1/shots/21699.zarr
8388,21700,s3://mast/level1/shots/21700.zarr
8389,21701,s3://mast/level1/shots/21701.zarr
8390,21702,s3://mast/level1/shots/21702.zarr
8391,21703,s3://mast/level1/shots/21703.zarr
8392,21704,s3://mast/level1/shots/21704.zarr
8393,21705,s3://mast/level1/shots/21705.zarr
8394,21706,s3://mast/level1/shots/21706.zarr
8395,21707,s3://mast/level1/shots/21707.zarr
8396,21708,s3://mast/level1/shots/21708.zarr
8397,21709,s3://mast/level1/shots/21709.zarr
8398,21711,s3://mast/level1/shots/21711.zarr
8399,21712,s3://mast/level1/shots/21712.zarr
8400,21713,s3://mast/level1/shots/21713.zarr
8401,21714,s3://mast/level1/shots/21714.zarr
8402,21715,s3://mast/level1/shots/21715.zarr
8403,21716,s3://mast/level1/shots/21716.zarr
8404,21717,s3://mast/level1/shots/21717.zarr
8405,21718,s3://mast/level1/shots/21718.zarr
8406,21719,s3://mast/level1/shots/21719.zarr
8407,21720,s3://mast/level1/shots/21720.zarr
8408,21722,s3://mast/level1/shots/21722.zarr
8409,21723,s3://mast/level1/shots/21723.zarr
8410,21724,s3://mast/level1/shots/21724.zarr
8411,22884,s3://mast/level1/shots/22884.zarr
8412,21725,s3://mast/level1/shots/21725.zarr
8413,21726,s3://mast/level1/shots/21726.zarr
8414,21727,s3://mast/level1/shots/21727.zarr
8415,21728,s3://mast/level1/shots/21728.zarr
8416,21729,s3://mast/level1/shots/21729.zarr
8417,21730,s3://mast/level1/shots/21730.zarr
8418,21731,s3://mast/level1/shots/21731.zarr
8419,21732,s3://mast/level1/shots/21732.zarr
8420,21733,s3://mast/level1/shots/21733.zarr
8421,21735,s3://mast/level1/shots/21735.zarr
8422,21738,s3://mast/level1/shots/21738.zarr
8423,21739,s3://mast/level1/shots/21739.zarr
8424,21740,s3://mast/level1/shots/21740.zarr
8425,21741,s3://mast/level1/shots/21741.zarr
8426,21742,s3://mast/level1/shots/21742.zarr
8427,21744,s3://mast/level1/shots/21744.zarr
8428,21748,s3://mast/level1/shots/21748.zarr
8429,21749,s3://mast/level1/shots/21749.zarr
8430,21750,s3://mast/level1/shots/21750.zarr
8431,21752,s3://mast/level1/shots/21752.zarr
8432,21753,s3://mast/level1/shots/21753.zarr
8433,21754,s3://mast/level1/shots/21754.zarr
8434,21756,s3://mast/level1/shots/21756.zarr
8435,21758,s3://mast/level1/shots/21758.zarr
8436,21761,s3://mast/level1/shots/21761.zarr
8437,21762,s3://mast/level1/shots/21762.zarr
8438,21763,s3://mast/level1/shots/21763.zarr
8439,21764,s3://mast/level1/shots/21764.zarr
8440,21766,s3://mast/level1/shots/21766.zarr
8441,21767,s3://mast/level1/shots/21767.zarr
8442,21768,s3://mast/level1/shots/21768.zarr
8443,21769,s3://mast/level1/shots/21769.zarr
8444,21770,s3://mast/level1/shots/21770.zarr
8445,21771,s3://mast/level1/shots/21771.zarr
8446,21772,s3://mast/level1/shots/21772.zarr
8447,21773,s3://mast/level1/shots/21773.zarr
8448,21774,s3://mast/level1/shots/21774.zarr
8449,21775,s3://mast/level1/shots/21775.zarr
8450,21776,s3://mast/level1/shots/21776.zarr
8451,21777,s3://mast/level1/shots/21777.zarr
8452,21778,s3://mast/level1/shots/21778.zarr
8453,21779,s3://mast/level1/shots/21779.zarr
8454,21780,s3://mast/level1/shots/21780.zarr
8455,21781,s3://mast/level1/shots/21781.zarr
8456,22885,s3://mast/level1/shots/22885.zarr
8457,21782,s3://mast/level1/shots/21782.zarr
8458,21783,s3://mast/level1/shots/21783.zarr
8459,21784,s3://mast/level1/shots/21784.zarr
8460,21785,s3://mast/level1/shots/21785.zarr
8461,22887,s3://mast/level1/shots/22887.zarr
8462,21786,s3://mast/level1/shots/21786.zarr
8463,21787,s3://mast/level1/shots/21787.zarr
8464,21788,s3://mast/level1/shots/21788.zarr
8465,21789,s3://mast/level1/shots/21789.zarr
8466,22888,s3://mast/level1/shots/22888.zarr
8467,21790,s3://mast/level1/shots/21790.zarr
8468,21791,s3://mast/level1/shots/21791.zarr
8469,21792,s3://mast/level1/shots/21792.zarr
8470,21793,s3://mast/level1/shots/21793.zarr
8471,22889,s3://mast/level1/shots/22889.zarr
8472,21794,s3://mast/level1/shots/21794.zarr
8473,21795,s3://mast/level1/shots/21795.zarr
8474,21796,s3://mast/level1/shots/21796.zarr
8475,21797,s3://mast/level1/shots/21797.zarr
8476,21840,s3://mast/level1/shots/21840.zarr
8477,21798,s3://mast/level1/shots/21798.zarr
8478,21799,s3://mast/level1/shots/21799.zarr
8479,21800,s3://mast/level1/shots/21800.zarr
8480,21801,s3://mast/level1/shots/21801.zarr
8481,21802,s3://mast/level1/shots/21802.zarr
8482,21803,s3://mast/level1/shots/21803.zarr
8483,21804,s3://mast/level1/shots/21804.zarr
8484,21806,s3://mast/level1/shots/21806.zarr
8485,21807,s3://mast/level1/shots/21807.zarr
8486,21808,s3://mast/level1/shots/21808.zarr
8487,21809,s3://mast/level1/shots/21809.zarr
8488,21810,s3://mast/level1/shots/21810.zarr
8489,21811,s3://mast/level1/shots/21811.zarr
8490,21812,s3://mast/level1/shots/21812.zarr
8491,21813,s3://mast/level1/shots/21813.zarr
8492,21815,s3://mast/level1/shots/21815.zarr
8493,21950,s3://mast/level1/shots/21950.zarr
